date_time,mode_ecs,mode_chauf,temp_ecs,temp_air_ext,cons_chauf_retour,temp_chauf_aller,temp_chauf_retour
2020-12-11 17:36:02,,,,,,46.9,42
2020-12-11 17:38:02,,0,,,,47.8,43
2020-12-11 17:40:02,,,,,,44.1,42.8
2020-12-11 17:40:03,,,48.3,,,,
2020-12-11 17:42:02,,,,,,,42.5
2020-12-11 17:44:02,,,48.2,,,43.6,42.2
2020-12-11 17:46:02,,,48,,,43.3,41.9
2020-12-11 17:48:02,,,,,,43.4,41.3
2020-12-11 17:50:02,,,,,,43.1,40.8
2020-12-11 17:52:02,,,,,,42.7,40.5
2020-12-11 17:54:02,,,47.9,,,42.3,40.4
2020-12-11 17:56:02,,,47.5,,,42,40.3
2020-12-11 17:58:02,,,47.3,,,41.7,40.1
2020-12-11 18:00:02,,,,3.9,,41.6,
2020-12-11 18:00:03,,,47.4,,39.8,,39.6
2020-12-11 18:02:02,,,,,,41.2,39.1
2020-12-11 18:04:02,,,,,,40.9,39
2020-12-11 18:04:03,,,47,,39.9,,
2020-12-11 18:06:02,,,,,39.8,40.8,38.9
2020-12-11 18:06:03,,,46,,,,
2020-12-11 18:08:02,,,,,39.9,40.5,38.7
2020-12-11 18:10:03,,,,,,40.2,38.5
2020-12-11 18:12:02,,,,,,39.9,38.2
2020-12-11 18:14:02,,,,,,39.8,38.1
2020-12-11 18:16:02,,,,,,39.6,37.9
2020-12-11 18:18:02,,,,,,39.4,37.7
2020-12-11 18:20:03,,,,,,39.1,37.4
2020-12-11 18:22:02,,,45.7,,,,37
2020-12-11 18:24:02,,1,,,,40.3,36.7
2020-12-11 18:24:03,,,45.4,,,,
2020-12-11 18:26:02,,,,,,41.6,
2020-12-11 18:26:03,,,45.3,,,,
2020-12-11 18:28:02,,,,,,42.1,37.3
2020-12-11 18:30:03,,,,,,43.9,38.9
2020-12-11 18:32:02,,,,,,44.6,39.7
2020-12-11 18:32:03,,,45.2,,,,
2020-12-11 18:34:02,,,45,,,45.6,40.6
2020-12-11 18:36:02,,,44.9,,,46.4,41.4
2020-12-11 18:38:02,,,,,,47.2,42.3
2020-12-11 18:40:02,,0,,,,45.3,42.9
2020-12-11 18:42:02,,,,,,44.2,42.4
2020-12-11 18:44:02,,,44.8,,,43.7,42.2
2020-12-11 18:46:02,,,,,,43.6,41.7
2020-12-11 18:48:02,,,,,,43.2,41.3
2020-12-11 18:50:02,,,44.7,,,42.7,41
2020-12-11 18:52:02,,,,,,42.4,40.6
2020-12-11 18:54:02,,,,,,42.5,40.3
2020-12-11 18:56:03,,,44.6,,,42.3,39.8
2020-12-11 18:58:02,,,,,,42.1,39.4
2020-12-11 19:00:03,,,,3.8,,41.8,39.1
2020-12-11 19:00:04,,,44.5,,,,
2020-12-11 19:02:02,,,,,39.8,41.6,38.8
2020-12-11 19:04:02,,,44,,39.7,41.3,38.7
2020-12-11 19:06:02,,,43.7,,,41,38.5
2020-12-11 19:08:02,,,,,,40.7,
2020-12-11 19:08:03,,,43.5,,39.8,,38.3
2020-12-11 19:10:02,,,,,,40.4,38.1
2020-12-11 19:12:02,,,,,39.7,40.1,37.9
2020-12-11 19:14:02,,,,,,39.9,37.5
2020-12-11 19:16:02,,,,,,39.6,37.2
2020-12-11 19:18:02,,,,,,39.5,37
2020-12-11 19:20:03,,,,,,39.3,36.8
2020-12-11 19:22:02,,1,,,39.6,39.1,36.6
2020-12-11 19:24:02,,,43.4,,,40.9,36.4
2020-12-11 19:26:02,,,,,,41.8,37
2020-12-11 19:28:02,,,,,,43.1,38.1
2020-12-11 19:30:02,,,,,,44.1,39.1
2020-12-11 19:30:03,,,,,39.7,,
2020-12-11 19:32:02,,,,,,45.1,40.1
2020-12-11 19:34:03,,,,,,46.1,41.1
2020-12-11 19:36:02,,,,,,46.5,
2020-12-11 19:36:03,,,,,,,41.4
2020-12-11 19:38:02,,,43.3,,,47,42
2020-12-11 19:40:03,,0,,,,43.9,42.7
2020-12-11 19:42:02,,,,,,43.7,42.4
2020-12-11 19:44:03,,,,,,43.5,42.2
2020-12-11 19:46:02,,,,,,42.8,41.8
2020-12-11 19:48:02,,,43.2,,,43,41.2
2020-12-11 19:50:03,,,,,,42.7,40.7
2020-12-11 19:52:02,,,,,,42.2,
2020-12-11 19:54:02,,,,,,41.8,40.6
2020-12-11 19:56:02,,,,,39.6,41.5,40.2
2020-12-11 19:58:02,,,43.1,,,41.2,39.4
2020-12-11 20:00:03,,,,4.1,,41,
2020-12-11 20:00:04,,,,,,,38.6
2020-12-11 20:02:02,,,,,,40.6,37.9
2020-12-11 20:04:02,,,,,,40.2,37.3
2020-12-11 20:06:02,,,,,,39.9,37
2020-12-11 20:08:02,,,,,,39.5,36.8
2020-12-11 20:10:02,,,,,,39.1,
2020-12-11 20:10:03,,,,,,,36.6
2020-12-11 20:12:02,,1,,,,,35.7
2020-12-11 20:14:02,,,,,,40.6,35.8
2020-12-11 20:16:02,,,,,,41.6,36.8
2020-12-11 20:16:03,,,43,,39.7,,
2020-12-11 20:18:02,,,,,39.6,43.1,38.1
2020-12-11 20:20:03,,,42.9,,,44,39
2020-12-11 20:22:02,,,43,,,44.7,39.8
2020-12-11 20:24:02,,,,,,45.8,40.9
2020-12-11 20:26:02,,,,,,46.6,41.7
2020-12-11 20:26:03,,,42.9,,,,
2020-12-11 20:28:02,,0,,,,46.9,42.7
2020-12-11 20:30:02,,,,,,43.8,
2020-12-11 20:30:03,,,,,,,42.2
2020-12-11 20:32:02,,,,,,43.7,
2020-12-11 20:32:03,,,,,,,42
2020-12-11 20:34:02,,,42.8,,,43.1,41.7
2020-12-11 20:36:02,,,,,,43.2,41.2
2020-12-11 20:38:02,,,,,,42.8,40.7
2020-12-11 20:40:02,,,,,,42.3,40.4
2020-12-11 20:40:03,,,42.7,,,,
2020-12-11 20:42:02,,,,,,42.1,40.2
2020-12-11 20:42:03,,,42.4,,,,
2020-12-11 20:44:02,,,,,,,39.8
2020-12-11 20:46:02,,,,,,42,39.2
2020-12-11 20:48:02,,,,,,41.7,38.9
2020-12-11 20:50:02,,,,,,41.5,38.7
2020-12-11 20:52:02,,,,,,41.2,38.5
2020-12-11 20:54:02,,,42.3,,,40.9,38.4
2020-12-11 20:56:02,,,,,39.7,40.7,38.1
2020-12-11 20:58:02,,,,,39.6,40.3,37.9
2020-12-11 21:00:02,,,,,,40.1,
2020-12-11 21:00:03,,,41.8,,,,37.6
2020-12-11 21:02:02,,,39.9,,,39.8,37.4
2020-12-11 21:04:02,,,,,,39.6,37.2
2020-12-11 21:04:03,,,36.6,,,,
2020-12-11 21:06:02,,,,,,39.4,37
2020-12-11 21:06:03,,,33.7,,,,
2020-12-11 21:08:02,,,30.4,,,39.2,36.7
2020-12-11 21:10:02,,,,,,39,
2020-12-11 21:10:03,,1,26.9,,,,36.5
2020-12-11 21:12:02,,,23.5,,,41,36.2
2020-12-11 21:14:02,,,,,,41.1,
2020-12-11 21:14:03,,,20.4,,,,
2020-12-11 21:16:02,,,,,,42.6,
2020-12-11 21:16:03,,,20.5,,,,37.7
2020-12-11 21:18:02,,,20.7,,,43.5,38.6
2020-12-11 21:20:03,,,20.5,,,44.6,39.6
2020-12-11 21:22:02,,,20,,,45.5,40.6
2020-12-11 21:24:02,,,,,,46.4,41.5
2020-12-11 21:26:02,,,,,,47.4,42.4
2020-12-11 21:28:02,,0,19.9,,,44,
2020-12-11 21:30:02,,,,,,44.1,
2020-12-11 21:30:03,,,,,,,42.1
2020-12-11 21:32:02,,,,,,44.8,40.3
2020-12-11 21:32:03,,,19.8,,,,
2020-12-11 21:34:02,,,,,34.6,44.6,40.1
2020-12-11 21:36:02,,,,,,44.4,39.9
2020-12-11 21:38:02,,,,,,44.1,39.7
2020-12-11 21:40:02,,,,,,43.7,39.4
2020-12-11 21:42:02,,,,,34.5,43.4,39.1
2020-12-11 21:44:02,,,,,,43.1,38.9
2020-12-11 21:46:02,,,,,,43,38.7
2020-12-11 21:48:02,,,,,,42.8,38.5
2020-12-11 21:50:02,,,,,,42.6,38.3
2020-12-11 21:52:02,,,,,,42.3,38.1
2020-12-11 21:52:03,,,19.7,,,,
2020-12-11 21:54:02,,,19.6,,,42.1,37.9
2020-12-11 21:56:02,,,18.7,,,41.7,37.7
2020-12-11 21:58:02,,,17.4,,,41.4,37.5
2020-12-11 22:00:02,,,,4.3,,41.1,37.3
2020-12-11 22:00:03,,,17.3,,,,
2020-12-11 22:02:02,,,17.4,,,40.8,37
2020-12-11 22:04:02,,,,,,40.5,36.8
2020-12-11 22:04:03,,,,,34.6,,
2020-12-11 22:06:02,,,,,34.5,40.3,36.5
2020-12-11 22:06:03,,,17.5,,,,
2020-12-11 22:08:02,,,16.6,,34.6,40,36.3
2020-12-11 22:10:02,,,,,,39.8,
2020-12-11 22:10:03,,,15.3,,,,36.1
2020-12-11 22:12:02,,,,,,39.6,35.9
2020-12-11 22:14:02,,,,,,39.4,35.8
2020-12-11 22:14:03,,,15.4,,,,
2020-12-11 22:16:02,,,,,,39.2,
2020-12-11 22:16:03,,,15.5,,,,35.6
2020-12-11 22:18:02,,,,,34.5,38.9,35.4
2020-12-11 22:20:03,,,,,34.6,38.7,35.2
2020-12-11 22:22:02,,,,,34.5,38.5,35
2020-12-11 22:24:02,,,,,,38.3,
2020-12-11 22:24:03,,,15.6,,,,34.8
2020-12-11 22:26:02,,,,,,38,34.7
2020-12-11 22:28:02,,,,,34.6,37.8,34.5
2020-12-11 22:30:03,,,,,34.5,37.6,34.4
2020-12-11 22:32:02,,,,,,37.4,34.3
2020-12-11 22:32:03,,,15.7,,,,
2020-12-11 22:34:02,,,,,,37.2,34.1
2020-12-11 22:36:02,,,,,,37,33.9
2020-12-11 22:38:02,,,,,,36.7,33.8
2020-12-11 22:40:02,,,,,,36.6,33.6
2020-12-11 22:42:02,,,,,,36.3,33.5
2020-12-11 22:44:02,,,,,,36.1,33.4
2020-12-11 22:46:02,,,15.8,,,35.9,33.2
2020-12-11 22:48:02,,,,,,35.6,33
2020-12-11 22:50:02,,,,,,35.4,32.9
2020-12-11 22:52:02,,,,,,35.2,32.7
2020-12-11 22:54:02,,,,,,35,32.6
2020-12-11 22:56:02,,,15.9,,,34.8,32.4
2020-12-11 22:58:02,,,,,,34.6,32.3
2020-12-11 23:00:02,,,,,,34.5,32.2
2020-12-11 23:00:03,,,,,34.6,,
2020-12-11 23:02:02,,,,,,34.3,32
2020-12-11 23:04:02,,,,,,34.1,31.9
2020-12-11 23:06:02,,,,,,34,31.8
2020-12-11 23:08:02,,,16,,,33.8,31.6
2020-12-11 23:10:02,,,,,,34.4,
2020-12-11 23:10:03,,1,,,,,30.9
2020-12-11 23:12:02,,,,,,36.6,31.9
2020-12-11 23:14:02,,,,,,38.2,33.2
2020-12-11 23:16:02,,,,,,39.3,
2020-12-11 23:16:03,,,,,,,34.3
2020-12-11 23:18:02,,,,,,40.5,35.5
2020-12-11 23:20:03,,,16.1,,,42,36.9
2020-12-11 23:22:02,,0,16,,,39.3,37.5
2020-12-11 23:24:02,,,,,,39,37.3
2020-12-11 23:26:02,,,,,,38.9,37
2020-12-11 23:28:02,,,16.1,,,38.6,36.8
2020-12-11 23:30:03,,,,,34.5,38.3,36.6
2020-12-11 23:32:02,,,,,,38,36.4
2020-12-11 23:34:02,,,,,,37.7,36.1
2020-12-11 23:36:02,,,,,,38,35.5
2020-12-11 23:38:02,,,,,,37.7,35.1
2020-12-11 23:40:02,,,16.2,,,37.3,35.2
2020-12-11 23:42:02,,,,,34.4,37,35.3
2020-12-11 23:44:02,,,,,,36.7,35.2
2020-12-11 23:46:02,,,,,,36.4,35
2020-12-11 23:48:02,,,,,,36.2,34.6
2020-12-11 23:50:02,,,,,,35.9,34.2
2020-12-11 23:52:02,,,,,,35.6,33.7
2020-12-11 23:54:02,,,16.3,,,35.2,33.4
2020-12-11 23:56:02,,,,,,34.9,33.3
2020-12-11 23:58:02,,,,,,34.6,
2020-12-12 00:00:03,,,,4.4,,34.5,33.2
2020-12-12 00:02:02,,,,,,34.3,
2020-12-12 00:04:02,,,,,,34.2,33.1
2020-12-12 00:06:02,,,16.4,,,34,33
2020-12-12 00:08:02,,,,,,33.9,32.9
2020-12-12 00:10:02,,,,,,33.8,32.8
2020-12-12 00:12:02,,,,,,33.6,32.6
2020-12-12 00:14:02,,,,,,33.4,32.5
2020-12-12 00:16:02,,,,,,33.2,32.4
2020-12-12 00:18:02,,,,,,33,32.2
2020-12-12 00:20:02,,,,,,32.8,32.1
2020-12-12 00:22:02,,,,,,32.7,
2020-12-12 00:22:03,,,,,,,31.9
2020-12-12 00:24:02,,,16.5,,,32.6,31.8
2020-12-12 00:26:02,,,,,,32.5,31.7
2020-12-12 00:28:02,,,,,,32.4,31.6
2020-12-12 00:30:02,,,,,,32.3,31.5
2020-12-12 00:32:02,,,,,,32.1,31.4
2020-12-12 00:34:02,,1,,,,32,
2020-12-12 00:36:02,,,,,,35.6,31.1
2020-12-12 00:38:02,,,16.6,,,37.1,32.2
2020-12-12 00:40:02,,,,,,38.4,
2020-12-12 00:40:03,,,,,,,33.3
2020-12-12 00:42:02,,,,,34.5,39.4,34.5
2020-12-12 00:44:02,,,,,,40.7,35.6
2020-12-12 00:46:02,,,,,,42,37
2020-12-12 00:48:02,,0,,,34.6,39.2,37.6
2020-12-12 00:50:02,,,,,,39.1,
2020-12-12 00:50:03,,,,,34.5,,37.4
2020-12-12 00:52:02,,,,,34.6,38.9,37.2
2020-12-12 00:54:02,,,16.7,,,38.6,37
2020-12-12 00:56:02,,,,,,38.3,36.7
2020-12-12 00:58:02,,,,,,38.1,36.6
2020-12-12 01:00:02,,,,4.2,,,
2020-12-12 01:00:03,,,,,,37.8,36.3
2020-12-12 01:02:02,,,,,,37.5,36.1
2020-12-12 01:04:02,,,,,,37.3,35.9
2020-12-12 01:06:02,,,16.8,,,37.1,35.6
2020-12-12 01:08:02,,,,,,36.9,35.4
2020-12-12 01:10:03,,,,,,36.7,35.1
2020-12-12 01:12:02,,,,,,36.5,34.8
2020-12-12 01:14:02,,,,,,36.3,34.6
2020-12-12 01:16:02,,,,,,36.2,34.4
2020-12-12 01:18:02,,,,,34.5,36,34.2
2020-12-12 01:20:02,,,,,,35.9,34
2020-12-12 01:22:02,,,,,,35.8,33.9
2020-12-12 01:24:02,,,16.9,,,35.6,33.7
2020-12-12 01:26:02,,,,,,35.4,33.6
2020-12-12 01:28:02,,,,,34.6,35.2,33.4
2020-12-12 01:30:02,,,,,,34.9,33.2
2020-12-12 01:32:02,,,,,,34.8,33.1
2020-12-12 01:34:02,,,,,,34.6,32.8
2020-12-12 01:36:02,,,,,,34.4,32.7
2020-12-12 01:38:02,,,,,,34.2,
2020-12-12 01:38:03,,,17,,,,32.5
2020-12-12 01:40:02,,,,,,34,32.3
2020-12-12 01:42:02,,,,,34.5,33.9,32.1
2020-12-12 01:44:02,,,,,,33.7,31.9
2020-12-12 01:46:02,,,16.9,,,33.6,31.8
2020-12-12 01:48:02,,,,,,33.4,
2020-12-12 01:48:03,,,16.7,,,,31.6
2020-12-12 01:50:02,,1,,,,33.2,31.4
2020-12-12 01:50:03,,,16.8,,,,
2020-12-12 01:52:02,,,,,34.6,37.2,32.7
2020-12-12 01:54:02,,,,,,38.5,33.7
2020-12-12 01:56:02,,,,,,40.6,35.7
2020-12-12 01:58:02,,,,,,42.1,
2020-12-12 01:58:03,,,,,,,37
2020-12-12 02:00:03,,0,16.9,,,39.3,37.7
2020-12-12 02:02:02,,,16.8,,,39.2,37.5
2020-12-12 02:04:02,,,16.9,,,,37.3
2020-12-12 02:06:02,,,,,,39,
2020-12-12 02:06:03,,,,,,,37.1
2020-12-12 02:08:02,,,,,,38.8,36.9
2020-12-12 02:10:02,,,,,,38.5,36.6
2020-12-12 02:12:02,,,,,,38.1,36.4
2020-12-12 02:14:03,,,,,,37.7,36.2
2020-12-12 02:16:02,,,,,,37.5,35.9
2020-12-12 02:18:02,,,17,,,37.3,35.6
2020-12-12 02:20:03,,,,,34.5,37.1,35.4
2020-12-12 02:22:02,,,,,,36.9,35.1
2020-12-12 02:24:02,,,,,,36.7,
2020-12-12 02:24:03,,,,,,,34.9
2020-12-12 02:26:02,,,,,,36.6,34.7
2020-12-12 02:28:02,,,,,,36.3,34.5
2020-12-12 02:30:02,,,,,,36.1,
2020-12-12 02:30:03,,,,,,,34.3
2020-12-12 02:32:02,,,,,,35.8,34.1
2020-12-12 02:34:02,,,,,,35.6,33.9
2020-12-12 02:36:02,,,,,34.4,35.3,33.7
2020-12-12 02:38:02,,,17.1,,34.5,35.1,33.6
2020-12-12 02:40:02,,,,,34.4,35,33.4
2020-12-12 02:42:02,,,,,,34.7,33.1
2020-12-12 02:44:02,,,,,,34.6,33
2020-12-12 02:46:02,,,,,,34.4,32.8
2020-12-12 02:48:02,,,,,,34.3,32.5
2020-12-12 02:50:02,,,,,,34.1,32.4
2020-12-12 02:52:02,,,17.2,,,33.9,32.2
2020-12-12 02:54:02,,,,,,33.8,32
2020-12-12 02:56:02,,,,,,33.6,31.8
2020-12-12 02:58:02,,,,,,33.5,31.6
2020-12-12 03:00:03,,,,4.4,,33.4,31.5
2020-12-12 03:02:02,,1,,,,33.2,31.3
2020-12-12 03:04:02,,,,,,36.8,32
2020-12-12 03:06:02,,,,,,37.6,32.7
2020-12-12 03:08:02,,,,,,39.6,34.7
2020-12-12 03:10:02,,,,,,41,
2020-12-12 03:10:03,,,,,,,36
2020-12-12 03:12:02,,,,,,42.4,37.4
2020-12-12 03:14:02,,0,,,34.5,38.8,
2020-12-12 03:16:02,,,,,,39.1,37.2
2020-12-12 03:16:03,,,,,34.4,,
2020-12-12 03:18:02,,,17.3,,,38.9,37
2020-12-12 03:20:02,,,,,,38.7,
2020-12-12 03:20:03,,,,,,,36.8
2020-12-12 03:22:02,,,,,,38.5,36.6
2020-12-12 03:24:02,,,,,,38.3,36.3
2020-12-12 03:26:02,,,,,,38.1,36
2020-12-12 03:28:02,,,,,,37.9,35.8
2020-12-12 03:30:02,,,,,,37.7,
2020-12-12 03:30:03,,,,,,,35.6
2020-12-12 03:32:02,,,,,,37.5,35.3
2020-12-12 03:34:02,,,,,,37.3,35
2020-12-12 03:36:03,,,,,,37.1,34.8
2020-12-12 03:38:02,,,17.4,,,36.9,34.6
2020-12-12 03:40:03,,,,,,36.7,34.4
2020-12-12 03:42:02,,,,,34.5,36.5,34.2
2020-12-12 03:44:02,,,,,,36.3,
2020-12-12 03:44:03,,,,,,,34
2020-12-12 03:46:02,,,,,,36.1,
2020-12-12 03:46:03,,,,,,,33.8
2020-12-12 03:48:02,,,,,,36,33.6
2020-12-12 03:50:03,,,,,,35.8,33.3
2020-12-12 03:52:02,,,,,,35.6,33.1
2020-12-12 03:54:02,,,,,,35.4,32.9
2020-12-12 03:56:02,,,,,34.4,35.2,32.8
2020-12-12 03:58:02,,,17.5,,,35,32.6
2020-12-12 04:00:03,,,,,,34.8,32.5
2020-12-12 04:02:02,,,,,,34.7,32.2
2020-12-12 04:04:02,,,,,,34.5,32.1
2020-12-12 04:06:02,,,,,,34.4,31.9
2020-12-12 04:08:02,,,,,,34.2,31.7
2020-12-12 04:10:02,,,,,,34,31.6
2020-12-12 04:12:02,,1,,,,33.7,31.4
2020-12-12 04:12:03,,,,,34.5,,
2020-12-12 04:14:02,,,,,,36.7,31.5
2020-12-12 04:16:02,,,,,,36.8,31.7
2020-12-12 04:18:02,,,17.6,,,38,32.9
2020-12-12 04:20:02,,,,,,39.6,34.6
2020-12-12 04:22:02,,,,,,41.4,36.4
2020-12-12 04:24:02,,0,,,,39.6,37.7
2020-12-12 04:26:02,,,,,34.4,38.9,37.4
2020-12-12 04:28:02,,,,,,39.1,37.1
2020-12-12 04:30:03,,,,,,38.9,37
2020-12-12 04:32:02,,,,,,38.8,36.7
2020-12-12 04:34:02,,,,,,38.6,36.4
2020-12-12 04:36:02,,,,,,38.4,36.2
2020-12-12 04:38:02,,,,,,38.2,
2020-12-12 04:38:03,,,,,,,35.9
2020-12-12 04:40:02,,,,,,38,35.6
2020-12-12 04:42:02,,,,,,37.8,35.3
2020-12-12 04:42:03,,,17.7,,34.3,,
2020-12-12 04:44:02,,,,,,37.6,35
2020-12-12 04:46:02,,,,,34.4,37.4,34.8
2020-12-12 04:48:02,,,,,,37.2,34.6
2020-12-12 04:48:03,,,,,34.3,,
2020-12-12 04:50:02,,,,,,37,34.3
2020-12-12 04:52:02,,,,,,36.8,34.1
2020-12-12 04:54:02,,,,,,36.7,34
2020-12-12 04:56:02,,,,,,36.4,33.8
2020-12-12 04:58:02,,,,,,36.2,33.7
2020-12-12 05:00:02,,,,4.5,,35.9,
2020-12-12 05:00:03,,,,,,,33.5
2020-12-12 05:02:02,,1,,,39.3,35.7,33.3
2020-12-12 05:04:02,,,,,,38.1,33.5
2020-12-12 05:06:02,,,,,39.4,39.6,34.7
2020-12-12 05:08:02,,,17.8,,39.3,41,36
2020-12-12 05:10:02,,,,,,41.6,36.5
2020-12-12 05:12:02,,,,,,41.5,36.2
2020-12-12 05:14:02,,,,,,41.8,36.7
2020-12-12 05:16:02,,,,,,43,38
2020-12-12 05:18:02,,,,,,44.1,
2020-12-12 05:18:03,,,,,,,39
2020-12-12 05:20:02,,,,,,45.1,40.1
2020-12-12 05:22:03,,,,,,46.4,41.3
2020-12-12 05:24:02,,0,,,,44.6,42.4
2020-12-12 05:26:02,,,,,,44,42
2020-12-12 05:28:02,,,,,,43.9,41.7
2020-12-12 05:30:02,,,,,,43.8,41.4
2020-12-12 05:30:03,,,17.9,,,,
2020-12-12 05:32:02,,,,,,43.5,41.1
2020-12-12 05:34:02,,,,,,43.3,40.8
2020-12-12 05:36:02,,,,,,43,40.4
2020-12-12 05:38:02,,,,,,42.7,40.1
2020-12-12 05:40:02,,,,,,42.4,
2020-12-12 05:40:03,,,,,,,39.8
2020-12-12 05:42:02,,,,,,42.1,39.5
2020-12-12 05:44:02,,,,,39.2,41.8,39.3
2020-12-12 05:46:02,,,,,,41.5,38.9
2020-12-12 05:48:02,,,,,,41.2,38.5
2020-12-12 05:50:02,,,,,,41,
2020-12-12 05:50:03,,,18,,,,38
2020-12-12 05:52:02,,,17.9,,39.1,40.8,37.7
2020-12-12 05:54:02,,,18,,39.2,40.7,37.5
2020-12-12 05:56:02,,,,,,40.5,37.2
2020-12-12 05:58:02,,,,,,40.3,37
2020-12-12 06:00:02,,,,4.8,,,
2020-12-12 06:00:03,,,,,39.1,40,36.7
2020-12-12 06:02:02,,,,,39.2,39.8,36.5
2020-12-12 06:04:02,,,,,,39.6,36.2
2020-12-12 06:06:02,,,,,,39.5,
2020-12-12 06:06:03,,1,,,,,36
2020-12-12 06:08:02,,,,,,42.2,37.5
2020-12-12 06:10:03,,,,,,43.8,38.8
2020-12-12 06:12:02,,,,,,43.7,38.6
2020-12-12 06:14:02,,,,,,44.5,39.4
2020-12-12 06:16:02,,,,,,46,41
2020-12-12 06:18:02,,,,,,47.1,42.1
2020-12-12 06:20:03,,0,18.1,,,43.5,
2020-12-12 06:22:02,,,,,39.1,43.8,41.8
2020-12-12 06:24:02,,,,,,43.7,
2020-12-12 06:24:03,,,,,,,41.5
2020-12-12 06:26:02,,,,,39.2,43.4,41.1
2020-12-12 06:28:02,,,,,,43.1,40.8
2020-12-12 06:30:02,,,,,,42.9,40.5
2020-12-12 06:32:02,,,,,,42.6,40.2
2020-12-12 06:34:02,,,,,,42.3,39.8
2020-12-12 06:36:02,,,,,,42.1,39.5
2020-12-12 06:38:02,,,18.2,,,41.8,39.2
2020-12-12 06:40:02,,,,,,41.5,
2020-12-12 06:40:03,,,,,,,38.9
2020-12-12 06:42:02,,,,,39.1,41.2,38.6
2020-12-12 06:44:02,,,,,,41,38.1
2020-12-12 06:46:02,,,,,,40.7,37.7
2020-12-12 06:48:02,,,,,39.2,40.6,37.4
2020-12-12 06:50:03,,,,,39.1,40.4,37.1
2020-12-12 06:52:02,,,,,,40.3,36.8
2020-12-12 06:54:02,,,,,39.2,40,36.6
2020-12-12 06:56:02,,,,,,39.8,36.4
2020-12-12 06:58:02,,,,,,39.6,36.2
2020-12-12 07:00:03,,1,,,39.1,41.4,36.9
2020-12-12 07:02:02,,,,,,42.5,37.3
2020-12-12 07:04:02,,,,,,40.3,35
2020-12-12 07:06:02,,,,,39.2,40.2,35.1
2020-12-12 07:08:02,,,18.3,,,40.7,35.7
2020-12-12 07:10:02,,,,,,42,37
2020-12-12 07:12:02,,,,,,42.9,37.7
2020-12-12 07:14:02,,,,,,43.4,38.4
2020-12-12 07:16:02,,,,,,44.1,38.8
2020-12-12 07:18:02,,,,,,44.7,
2020-12-12 07:18:03,,,,,,,39.6
2020-12-12 07:20:02,,,,,,45.3,40.3
2020-12-12 07:22:02,,,,,,46,
2020-12-12 07:22:03,,,,,,,41
2020-12-12 07:24:02,,,,,,46.5,41.6
2020-12-12 07:26:02,,,,,,47.2,42.2
2020-12-12 07:28:02,,0,,,,43.3,42
2020-12-12 07:30:02,,,,,,43.6,41.7
2020-12-12 07:32:02,,,,,,43.1,41.5
2020-12-12 07:34:02,,,,,,42.6,41.2
2020-12-12 07:36:02,,,,,,42.5,40.8
2020-12-12 07:38:02,,,,,,42.8,40.3
2020-12-12 07:40:03,,,18.4,,39.3,42.7,39.7
2020-12-12 07:42:02,,,,,39.2,42.5,39.3
2020-12-12 07:44:02,,,,,,42.2,38.9
2020-12-12 07:46:02,,,,,,42,38.6
2020-12-12 07:48:02,,,,,,41.7,38.3
2020-12-12 07:50:03,,,,,,41.5,38
2020-12-12 07:52:02,,,,,,41.2,37.7
2020-12-12 07:54:02,,,,,,41,37.4
2020-12-12 07:56:02,,,,,,40.7,37.1
2020-12-12 07:58:02,,,,,,40.4,36.9
2020-12-12 08:00:03,,,,4.7,,40.2,36.7
2020-12-12 08:02:02,,,,,,39.9,
2020-12-12 08:02:03,,,,,39.3,,36.5
2020-12-12 08:04:02,,,,,,39.7,36.3
2020-12-12 08:06:02,,1,,,39.2,39.2,35.5
2020-12-12 08:08:02,,,,,,39.4,34.7
2020-12-12 08:10:02,,,,,,40,34.9
2020-12-12 08:10:03,,,18.5,,,,
2020-12-12 08:12:02,,,,,,40.8,35.8
2020-12-12 08:12:03,,,,,39.3,,
2020-12-12 08:14:02,,,,,,41.7,36.6
2020-12-12 08:16:02,,,,,,42.3,37.3
2020-12-12 08:18:02,,,,,,43,37.9
2020-12-12 08:20:02,,,,,,43.7,38.6
2020-12-12 08:20:03,,,18.2,,,,
2020-12-12 08:22:02,,,,,,44.2,39.1
2020-12-12 08:24:02,,,,,39.2,44.8,39.6
2020-12-12 08:26:02,,,,,39.3,45.3,40.3
2020-12-12 08:28:02,,,18.3,,,45.8,40.9
2020-12-12 08:30:03,,,,,,46.6,41.6
2020-12-12 08:32:02,,,,,,47,42.1
2020-12-12 08:34:02,,0,,,,44,42.3
2020-12-12 08:36:02,,,,,,43.8,42
2020-12-12 08:38:02,,,,,,43.7,
2020-12-12 08:38:03,,,,,,,41.7
2020-12-12 08:40:02,,,,,,43.4,41.5
2020-12-12 08:42:03,,,,,39.2,43.1,41
2020-12-12 08:44:02,,,18.1,,,43.2,40.3
2020-12-12 08:46:02,,,,,39.3,43.1,39.8
2020-12-12 08:48:03,,,,,39.2,42.9,39.3
2020-12-12 08:50:02,,,,,,42.6,
2020-12-12 08:50:03,,,,,,,38.9
2020-12-12 08:52:02,,,,,39.1,42.4,38.6
2020-12-12 08:54:02,,,,,39.2,42.1,38.3
2020-12-12 08:56:02,,,,,,41.9,37.9
2020-12-12 08:58:02,,,,,,41.6,37.6
2020-12-12 09:00:03,,,,,,41.3,37.4
2020-12-12 09:02:02,,,,,,41.1,37.2
